year	round	event_name	driver	num_stints	starting_compound	avg_stint_length	max_stint_length	avg_tire_degradation_sec	soft_ratio	used_hard	used_medium	used_soft	total_laps	total_race_laps
2018	12	Hungarian Grand Prix	RIC	2	SOFT	34.5	43	-2.4611666666666707	0.6142857142857143	0	0	1	70	70
2018	12	Hungarian Grand Prix	OCO	2	SOFT	34.0	38	-3.948833333333333	0.5507246376811594	0	0	1	69	70
2018	12	Hungarian Grand Prix	VER	1	ULTRASOFT	5.0	5		0.0	0	0	0	6	70
2018	12	Hungarian Grand Prix	SIR	2	SOFT	33.5	37	-3.3974999999999937	0.4411764705882353	0	1	1	68	70
2018	12	Hungarian Grand Prix	HAM	2	ULTRASOFT	34.0	45	-2.7816666666666663	0.6428571428571429	0	0	1	70	70
2018	12	Hungarian Grand Prix	VET	2	SOFT	34.5	38	-4.039833333333327	0.5428571428571428	0	0	1	70	70
2018	12	Hungarian Grand Prix	SAI	2	SOFT	34.0	44	-3.6440000000000055	0.3478260869565217	0	1	1	69	70
2018	12	Hungarian Grand Prix	RAI	3	ULTRASOFT	23.0	32	-4.048222222222226	0.8	0	0	1	70	70
2018	12	Hungarian Grand Prix	BOT	2	ULTRASOFT	34.5	55	-0.6020000000000039	0.7857142857142857	0	0	1	70	70
2018	12	Hungarian Grand Prix	GRO	2	ULTRASOFT	34.0	40	-4.488000000000007	0.5797101449275363	0	0	1	69	70
2018	12	Hungarian Grand Prix	ERI	2	ULTRASOFT	33.5	62	-6.016999999999996	0.0	0	1	0	68	70
2018	13	Belgian Grand Prix	VET	2	SUPERSOFT	21.0	22	-0.6723333333333414	0.5	0	0	1	44	44
2018	13	Belgian Grand Prix	HAM	2	SUPERSOFT	21.5	23	-0.5964999999999918	0.5227272727272727	0	0	1	44	44
2018	13	Belgian Grand Prix	VER	2	SUPERSOFT	21.5	25	-2.529999999999994	0.4090909090909091	0	0	1	44	44
2018	13	Belgian Grand Prix	BOT	3	SOFT	14.333333333333334	27	-3.935666666666656	0.3636363636363636	0	0	1	44	44
2018	13	Belgian Grand Prix	PER	2	SUPERSOFT	21.5	24	-2.297166666666669	0.4318181818181818	0	0	1	44	44
2018	13	Belgian Grand Prix	OCO	2	SUPERSOFT	21.5	23	-2.8233333333333377	0.4545454545454545	0	0	1	44	44
2018	13	Belgian Grand Prix	GRO	2	SUPERSOFT	21.5	22	-2.4799999999999827	0.0	0	0	0	44	44
2018	13	Belgian Grand Prix	MAG	2	SUPERSOFT	21.5	25	-2.596999999999994	0.0	0	0	0	44	44
2018	13	Belgian Grand Prix	GAS	2	SUPERSOFT	21.5	24	-2.3795000000000144	0.4318181818181818	0	0	1	44	44
2018	13	Belgian Grand Prix	ERI	2	SOFT	21.0	25	-3.268499999999996	0.5813953488372093	0	0	1	43	44
2018	13	Belgian Grand Prix	SAI	2	MEDIUM	21.0	21	-2.68333333333333	0.0	0	1	0	43	44
2018	13	Belgian Grand Prix	SIR	2	SOFT	21.0	23	-2.634833333333326	0.5348837209302325	0	0	1	43	44
2018	13	Belgian Grand Prix	STR	2	SOFT	21.0	22	-3.216000000000001	0.5116279069767442	0	0	1	43	44
2018	13	Belgian Grand Prix	HAR	2	SOFT	21.0	30	-4.341166666666659	0.6976744186046512	0	0	1	43	44
2018	13	Belgian Grand Prix	VAN	3	SOFT	14.0	26	-3.29966666666666	0.0232558139534883	0	1	1	43	44
2018	13	Belgian Grand Prix	RIC	1	SOFT	27.0	27	-1.9513333333333376	0.9642857142857144	0	0	1	28	44
2018	13	Belgian Grand Prix	RAI	2	MEDIUM	3.5	6		0.0	0	1	0	8	44
2018	13	Belgian Grand Prix	LEC	1	SOFT	1.0	1		1.0	0	0	1	1	44
2018	13	Belgian Grand Prix	ALO	1	SOFT	1.0	1		1.0	0	0	1	1	44
2018	13	Belgian Grand Prix	HUL	1	SOFT	1.0	1		1.0	0	0	1	1	44
2018	14	Italian Grand Prix	GAS	2	SUPERSOFT	25.5	33	-18.137333333333338	0.3461538461538461	0	0	1	52	53
2018	14	Italian Grand Prix	PER	2	SUPERSOFT	26.0	38	-17.45433333333333	0.2641509433962264	0	0	1	53	53
2018	14	Italian Grand Prix	ALO	1	SUPERSOFT	8.0	8	-22.284333333333336	0.0	0	0	0	9	53
2018	14	Italian Grand Prix	LEC	2	SOFT	25.5	33	-17.46666666666667	0.6346153846153846	0	0	1	52	53
2018	14	Italian Grand Prix	STR	2	SUPERSOFT	25.5	34	-17.93866666666667	0.3269230769230769	0	0	1	52	53
2018	14	Italian Grand Prix	VAN	2	SUPERSOFT	25.5	28	-17.049	0.5384615384615384	0	0	1	52	53
2018	14	Italian Grand Prix	MAG	2	SOFT	25.5	48	-11.889666666666685	0.0576923076923076	0	1	1	52	53
2018	14	Italian Grand Prix	HUL	2	SOFT	25.5	40	-16.548499999999997	0.7692307692307693	0	0	1	52	53
2018	14	Italian Grand Prix	HAR	1	SUPERSOFT	1.0	1		0.0	0	0	0	1	53
2018	14	Italian Grand Prix	RIC	1	SUPERSOFT	23.0	23	-28.709000000000003	0.0	0	0	0	24	53
2018	14	Italian Grand Prix	OCO	2	SUPERSOFT	26.0	37	-18.18066666666666	0.2830188679245283	0	0	1	53	53
2018	14	Italian Grand Prix	VER	2	SUPERSOFT	26.0	27	-18.25883333333335	0.5094339622641509	0	0	1	53	53
2018	14	Italian Grand Prix	SIR	2	SUPERSOFT	25.5	36	-17.62833333333333	0.2884615384615384	0	0	1	52	53
2018	14	Italian Grand Prix	HAM	2	SUPERSOFT	26.0	27	-17.390166666666673	0.4716981132075472	0	0	1	53	53
2018	14	Italian Grand Prix	VET	2	SOFT	26.0	28	-17.714666666666666	0.5283018867924528	0	0	1	53	53
2018	14	Italian Grand Prix	SAI	2	SUPERSOFT	26.0	38	-18.17333333333333	0.2641509433962264	0	0	1	53	53
2018	14	Italian Grand Prix	RAI	2	SUPERSOFT	25.5	33	-8.929666666666662	0.6226415094339622	0	0	1	53	53
2018	14	Italian Grand Prix	BOT	2	SUPERSOFT	26.0	35	-18.320833333333333	0.320754716981132	0	0	1	53	53
2018	14	Italian Grand Prix	GRO	2	SUPERSOFT	26.0	30	-18.62133333333333	0.5660377358490566	0	0	1	53	53
2018	14	Italian Grand Prix	ERI	2	SUPERSOFT	25.5	41	-14.390999999999998	0.0	0	0	0	52	53
2018	15	Singapore Grand Prix	HAM	2	HYPERSOFT	29.5	46	-4.885500000000008	0.7540983606557377	0	0	1	61	61
2018	15	Singapore Grand Prix	VER	2	HYPERSOFT	30.0	44	-4.100499999999997	0.7213114754098361	0	0	1	61	61
2018	15	Singapore Grand Prix	VET	2	HYPERSOFT	30.0	47	-3.008333333333333	0.0	0	0	0	61	61
2018	15	Singapore Grand Prix	BOT	2	HYPERSOFT	30.0	45	-2.54366666666666	0.7377049180327869	0	0	1	61	61
2018	15	Singapore Grand Prix	RAI	2	HYPERSOFT	30.0	39	-1.9628333333333217	0.639344262295082	0	0	1	61	61
2018	15	Singapore Grand Prix	RIC	2	HYPERSOFT	30.0	34	-3.859333333333332	0.0	0	0	0	61	61
2018	15	Singapore Grand Prix	ALO	2	ULTRASOFT	30.0	37	-3.177666666666667	0.3770491803278688	0	0	1	61	61
2018	15	Singapore Grand Prix	SAI	2	ULTRASOFT	29.5	36	-3.7690000000000055	0.3833333333333333	0	0	1	60	61
2018	15	Singapore Grand Prix	LEC	2	ULTRASOFT	29.5	37	-3.686166666666665	0.0	0	0	0	60	61
2018	15	Singapore Grand Prix	HUL	2	HYPERSOFT	29.5	45	-3.546833333333325	0.0	0	0	0	60	61
2018	15	Singapore Grand Prix	ERI	2	ULTRASOFT	29.5	55	-3.5260000000000105	0.0	0	0	0	60	61
2018	15	Singapore Grand Prix	VAN	2	ULTRASOFT	29.5	57	-16.861666666666665	0.0333333333333333	0	0	1	60	61
2018	15	Singapore Grand Prix	GAS	2	HYPERSOFT	29.5	34	-1.4113333333333244	0.0	0	0	0	60	61
2018	15	Singapore Grand Prix	STR	2	SOFT	29.5	39	-9.008333333333326	0.65	0	0	1	60	61
2018	15	Singapore Grand Prix	GRO	2	HYPERSOFT	29.5	44	-1.6043333333333225	0.7333333333333333	0	0	1	60	61
2018	15	Singapore Grand Prix	PER	4	HYPERSOFT	14.75	21	-0.7681666666666587	0.45	0	0	1	60	61
2018	15	Singapore Grand Prix	HAR	3	HYPERSOFT	19.666666666666668	24	0.2598888888888997	0.0	0	0	0	60	61
2018	15	Singapore Grand Prix	MAG	3	ULTRASOFT	19.33333333333333	25	0.0809999999999935	0.1694915254237288	0	0	1	59	61
2018	15	Singapore Grand Prix	SIR	3	ULTRASOFT	19.33333333333333	55	-9.461333333333345	0.9322033898305084	0	0	1	59	61
2018	15	Singapore Grand Prix	OCO	1	HYPERSOFT	1.0	1		0.0	0	0	0	1	61
2018	16	Russian Grand Prix	HAM	2	ULTRASOFT	26.0	39	-3.8648333333333222	0.7358490566037735	0	0	1	53	53
2018	16	Russian Grand Prix	BOT	2	ULTRASOFT	25.5	41	-3.781333333333343	0.7735849056603774	0	0	1	53	53
2018	16	Russian Grand Prix	VET	2	ULTRASOFT	26.0	40	-3.7371666666666528	0.7547169811320755	0	0	1	53	53
2018	16	Russian Grand Prix	RAI	2	ULTRASOFT	26.0	35	-2.881	0.660377358490566	0	0	1	53	53
2018	16	Russian Grand Prix	VER	2	SOFT	26.0	42	-4.411833333333341	0.7924528301886793	0	0	1	53	53
2018	16	Russian Grand Prix	RIC	2	SOFT	26.0	38	-5.099333333333348	0.7169811320754716	0	0	1	53	53
2018	16	Russian Grand Prix	LEC	2	HYPERSOFT	26.0	43	-3.3785000000000025	0.8113207547169812	0	0	1	53	53
2018	16	Russian Grand Prix	MAG	2	HYPERSOFT	25.5	43	-3.7906666666666737	0.8269230769230769	0	0	1	52	53
2018	16	Russian Grand Prix	OCO	2	HYPERSOFT	25.5	42	-4.0956666666666734	0.8076923076923077	0	0	1	52	53
2018	16	Russian Grand Prix	PER	2	HYPERSOFT	25.5	40	-4.992666666666665	0.7692307692307693	0	0	1	52	53
2018	16	Russian Grand Prix	GRO	2	HYPERSOFT	25.5	44	-3.670333333333332	0.8461538461538461	0	0	1	52	53
2018	16	Russian Grand Prix	HUL	2	SOFT	25.5	34	-4.726666666666667	0.6538461538461539	0	0	1	52	53
2018	16	Russian Grand Prix	ERI	3	HYPERSOFT	17.0	26	-3.885888888888895	0.5	0	0	1	52	53
2018	16	Russian Grand Prix	ALO	2	ULTRASOFT	25.5	47	-8.078666666666663	0.903846153846154	0	0	1	52	53
2018	16	Russian Grand Prix	STR	2	ULTRASOFT	25.5	45	-2.358833333333316	0.8653846153846154	0	0	1	52	53
2018	16	Russian Grand Prix	VAN	2	ULTRASOFT	25.0	40	-2.8941666666666563	0.7843137254901961	0	0	1	51	53
2018	16	Russian Grand Prix	SAI	2	SOFT	25.0	31	-2.938833333333335	0.6078431372549019	0	0	1	51	53
2018	16	Russian Grand Prix	SIR	2	ULTRASOFT	25.0	41	-1.1856666666666555	0.803921568627451	0	0	1	51	53
2018	16	Russian Grand Prix	GAS	1	SOFT	3.0	3		0.75	0	0	1	4	53
2018	16	Russian Grand Prix	HAR	2	HYPERSOFT	1.5	2		0.25	0	0	1	4	53
2018	17	Japanese Grand Prix	GAS	2	SUPERSOFT	25.5	28	-7.033666666666669	0.4423076923076923	0	0	1	52	53
2018	17	Japanese Grand Prix	PER	2	SUPERSOFT	26.0	29	-9.339500000000008	0.5471698113207547	0	0	1	53	53
2018	17	Japanese Grand Prix	ALO	2	SOFT	25.5	26	-8.718166666666669	0.4807692307692308	0	1	1	52	53
2018	17	Japanese Grand Prix	LEC	3	SOFT	12.666666666666666	31	-26.566999999999997	0.1794871794871795	0	1	1	39	53
2018	17	Japanese Grand Prix	STR	3	SOFT	17.0	25	-9.28022222222222	0.25	0	1	1	52	53
2018	17	Japanese Grand Prix	VAN	2	SOFT	25.5	29	-9.009166666666689	0.4230769230769231	0	1	1	52	53
2018	17	Japanese Grand Prix	MAG	2	SOFT	3.5	6		0.125	0	1	1	8	53
2018	17	Japanese Grand Prix	HUL	2	MEDIUM	18.0	29	-6.659833333333332	0.1891891891891892	0	1	1	37	53
2018	17	Japanese Grand Prix	HAR	2	SUPERSOFT	25.5	27	-8.770333333333333	0.4615384615384615	0	0	1	52	53
2018	17	Japanese Grand Prix	RIC	2	SOFT	26.0	30	-9.896499999999996	0.4150943396226415	0	1	1	53	53
2018	17	Japanese Grand Prix	OCO	2	SUPERSOFT	26.0	27	-9.099999999999987	0.0	0	1	0	53	53
2018	17	Japanese Grand Prix	VER	2	SUPERSOFT	26.0	32	-10.018833333333326	0.6037735849056604	0	0	1	53	53
2018	17	Japanese Grand Prix	SIR	3	SOFT	17.0	34	-18.7065	0.0576923076923076	0	1	1	52	53
2018	17	Japanese Grand Prix	HAM	2	SOFT	25.5	29	-17.81766666666666	0.4150943396226415	0	1	1	53	53
2018	17	Japanese Grand Prix	VET	2	SUPERSOFT	26.0	27	-9.049499999999988	0.5094339622641509	0	0	1	53	53
2018	17	Japanese Grand Prix	SAI	2	SOFT	25.5	31	-9.875666666666676	0.5961538461538461	0	1	1	52	53
2018	17	Japanese Grand Prix	RAI	2	SUPERSOFT	26.0	36	-7.508333333333326	0.0	0	1	0	53	53
2018	17	Japanese Grand Prix	BOT	2	SOFT	26.0	30	-9.061999999999998	0.4150943396226415	0	1	1	53	53
2018	17	Japanese Grand Prix	GRO	2	SOFT	26.0	28	-8.832833333333319	0.5283018867924528	0	1	1	53	53
2018	17	Japanese Grand Prix	ERI	2	SOFT	25.5	47	-13.261333333333326	0.0769230769230769	0	1	1	52	53
2018	18	United States Grand Prix	GAS	3	SUPERSOFT	18.33333333333333	26	-5.481666666666683	0.4727272727272727	0	0	1	55	56
2018	18	United States Grand Prix	PER	2	ULTRASOFT	28.0	31	-4.923333333333339	0.5535714285714286	0	0	1	56	56
2018	18	United States Grand Prix	ALO	1	SUPERSOFT	1.0	1		0.0	0	0	0	1	56
2018	18	United States Grand Prix	LEC	2	ULTRASOFT	15.5	29	3.207666666666654	0.935483870967742	0	0	1	31	56
2018	18	United States Grand Prix	STR	4	SUPERSOFT	13.5	33	-4.939000000000007	0.0555555555555555	0	0	1	54	56
2018	18	United States Grand Prix	VAN	3	SUPERSOFT	18.33333333333333	30	-6.772666666666656	0.8181818181818182	0	0	1	55	56
2018	18	United States Grand Prix	MAG	2	SUPERSOFT	28.0	30	-4.062166666666656	0.4642857142857143	0	0	1	56	56
2018	18	United States Grand Prix	HUL	2	ULTRASOFT	28.0	33	-4.167999999999999	0.5892857142857143	0	0	1	56	56
2018	18	United States Grand Prix	HAR	2	SUPERSOFT	27.5	28	-5.463000000000015	0.509090909090909	0	0	1	55	56
2018	18	United States Grand Prix	RIC	1	SUPERSOFT	9.0	9	-1.0426666666666762	0.0	0	0	0	9	56
2018	18	United States Grand Prix	OCO	2	ULTRASOFT	28.0	34	-4.520333333333333	0.6071428571428571	0	0	1	56	56
2018	18	United States Grand Prix	VER	2	SOFT	28.0	34	-4.774666666666661	0.3928571428571428	0	0	1	56	56
2018	18	United States Grand Prix	SIR	3	SUPERSOFT	18.33333333333333	26	-5.9206666666666665	0.3454545454545454	0	0	1	55	56
2018	18	United States Grand Prix	HAM	3	SUPERSOFT	18.666666666666668	26	0.5075555555555553	0.8035714285714286	0	0	1	56	56
2018	18	United States Grand Prix	VET	2	SUPERSOFT	28.0	30	-5.030000000000008	0.5357142857142857	0	0	1	56	56
2018	18	United States Grand Prix	SAI	2	SUPERSOFT	28.0	32	-4.366833333333318	0.5714285714285714	0	0	1	56	56
2018	18	United States Grand Prix	RAI	2	ULTRASOFT	28.0	35	-1.751000000000012	0.625	0	0	1	56	56
2018	18	United States Grand Prix	BOT	2	SUPERSOFT	28.0	33	-2.6488333333333287	0.5892857142857143	0	0	1	56	56
2018	18	United States Grand Prix	GRO	1	ULTRASOFT	2.0	2		0.0	0	0	0	2	56
2018	18	United States Grand Prix	ERI	2	SOFT	27.5	30	-5.30749999999999	0.5454545454545454	0	0	1	55	56
2018	19	Mexican Grand Prix	GAS	3	HYPERSOFT	23.0	43	-6.758166666666668	0.0	0	0	0	69	71
2018	19	Mexican Grand Prix	PER	2	SUPERSOFT	19.0	30	-0.5673333333333446	0.0	0	0	0	38	71
2018	19	Mexican Grand Prix	ALO	1	ULTRASOFT	4.0	4		0.0	0	0	0	4	71
2018	19	Mexican Grand Prix	LEC	2	HYPERSOFT	34.5	56	-4.421499999999995	0.0	0	0	0	69	71
2018	19	Mexican Grand Prix	STR	3	ULTRASOFT	23.0	46	-4.074999999999989	0.0	0	0	0	69	71
2018	19	Mexican Grand Prix	VAN	2	ULTRASOFT	34.5	57	-4.0433333333333366	0.0	0	0	0	69	71
2018	19	Mexican Grand Prix	MAG	2	SUPERSOFT	34.5	43	-3.467500000000001	0.0	0	0	0	69	71
2018	19	Mexican Grand Prix	HUL	2	HYPERSOFT	34.5	57	-4.7150000000000105	0.0	0	0	0	69	71
2018	19	Mexican Grand Prix	HAR	3	SUPERSOFT	23.0	45	-5.489000000000004	0.0	0	0	0	69	71
2018	19	Mexican Grand Prix	RIC	2	ULTRASOFT	31.0	50	-3.1140000000000043	0.0	0	0	0	62	71
2018	19	Mexican Grand Prix	OCO	3	SUPERSOFT	23.0	39	-4.143333333333331	0.0	0	0	0	69	71
2018	19	Mexican Grand Prix	VER	3	ULTRASOFT	23.666666666666668	35	-3.0564444444444376	0.0	0	0	0	71	71
2018	19	Mexican Grand Prix	SIR	2	ULTRASOFT	34.5	58	-4.6778333333333535	0.0	0	0	0	69	71
2018	19	Mexican Grand Prix	HAM	3	ULTRASOFT	23.666666666666668	36	-1.8656666666666692	0.0	0	0	0	71	71
2018	19	Mexican Grand Prix	VET	3	ULTRASOFT	23.666666666666668	30	-3.5451111111111167	0.0	0	0	0	71	71
2018	19	Mexican Grand Prix	SAI	2	HYPERSOFT	14.5	18	-3.253333333333323	0.0	0	0	0	29	71
2018	19	Mexican Grand Prix	RAI	2	ULTRASOFT	35.5	54	-1.8139999999999787	0.0	0	0	0	71	71
2018	19	Mexican Grand Prix	BOT	4	ULTRASOFT	17.5	37	0.2379166666666741	0.0	0	0	0	70	71
2018	19	Mexican Grand Prix	GRO	3	SUPERSOFT	22.666666666666668	44	-1.422555555555552	0.0	0	0	0	68	71
2018	19	Mexican Grand Prix	ERI	2	HYPERSOFT	34.5	53	-4.362333333333339	0.0	0	0	0	69	71
2018	20	Brazilian Grand Prix	HAM	2	SUPERSOFT	35.5	52	-3.6001666666666523	0.0	0	1	0	71	71
2018	20	Brazilian Grand Prix	VER	2	SUPERSOFT	35.5	36	-3.75183333333333	0.5070422535211268	0	0	1	71	71
2018	20	Brazilian Grand Prix	RAI	2	SOFT	35.5	40	-4.166333333333341	0.4366197183098591	0	1	1	71	71
2018	20	Brazilian Grand Prix	RIC	2	SUPERSOFT	35.5	39	-4.49666666666667	0.4507042253521127	0	0	1	71	71
2018	20	Brazilian Grand Prix	BOT	3	SUPERSOFT	23.666666666666668	41	-4.200444444444443	0.1690140845070422	0	1	1	71	71
2018	20	Brazilian Grand Prix	VET	3	SOFT	23.666666666666668	27	-4.365777777777775	0.380281690140845	0	1	1	71	71
2018	20	Brazilian Grand Prix	LEC	2	SUPERSOFT	35.5	36	-4.281500000000001	0.0	0	1	0	71	71
2018	20	Brazilian Grand Prix	GRO	2	SUPERSOFT	35.5	39	-3.782666666666671	0.0	0	1	0	71	71
2018	20	Brazilian Grand Prix	MAG	2	SOFT	35.5	41	-4.405166666666666	0.5774647887323944	0	0	1	71	71
2018	20	Brazilian Grand Prix	PER	2	SUPERSOFT	35.0	39	-3.464833333333324	0.4428571428571428	0	0	1	70	71
2018	20	Brazilian Grand Prix	HAR	2	MEDIUM	35.0	49	-4.08133333333334	0.0	0	1	0	70	71
2018	20	Brazilian Grand Prix	SAI	3	SOFT	23.33333333333333	25	-3.3116666666666625	0.3571428571428571	0	1	1	70	71
2018	20	Brazilian Grand Prix	GAS	2	SUPERSOFT	35.0	48	-2.768833333333326	0.0	0	1	0	70	71
2018	20	Brazilian Grand Prix	VAN	2	SOFT	35.0	42	-5.384666666666654	0.4	0	1	1	70	71
2018	20	Brazilian Grand Prix	OCO	3	SOFT	23.33333333333333	40	-7.99977777777778	0.5714285714285714	0	0	1	70	71
2018	20	Brazilian Grand Prix	SIR	2	SOFT	34.5	53	-3.5321666666666687	0.2318840579710145	0	1	1	69	71
2018	20	Brazilian Grand Prix	ALO	3	SOFT	23.0	39	-4.273666666666666	0.217391304347826	0	1	1	69	71
2018	20	Brazilian Grand Prix	STR	3	SOFT	23.0	48	-2.472666666666669	0.2463768115942029	0	1	1	69	71
2018	20	Brazilian Grand Prix	HUL	1	SOFT	32.0	32	-1.0163333333333355	1.0	0	0	1	32	71
2018	20	Brazilian Grand Prix	ERI	2	SUPERSOFT	10.0	18	0.1786666666666718	0.0	0	1	0	20	71
2018	21	Abu Dhabi Grand Prix	GAS	2	SUPERSOFT	23.5	29	-12.999166666666667	0.0	0	0	0	47	55
2018	21	Abu Dhabi Grand Prix	PER	2	ULTRASOFT	27.5	29	-12.14183333333333	0.0	0	0	0	55	55
2018	21	Abu Dhabi Grand Prix	ALO	2	ULTRASOFT	27.0	27	-12.5105	0.0	0	0	0	54	55
2018	21	Abu Dhabi Grand Prix	LEC	2	HYPERSOFT	27.5	48	-16.413333333333313	0.0	0	0	0	55	55
2018	21	Abu Dhabi Grand Prix	STR	2	SUPERSOFT	27.0	40	-13.588666666666647	0.0	0	0	0	54	55
2018	21	Abu Dhabi Grand Prix	VAN	2	SUPERSOFT	27.0	35	-14.583333333333336	0.0	0	0	0	54	55
2018	21	Abu Dhabi Grand Prix	MAG	2	SUPERSOFT	27.0	41	-14.301166666666669	0.0	0	0	0	54	55
2018	21	Abu Dhabi Grand Prix	HUL	1	HYPERSOFT	1.0	1		0.0	0	0	0	1	55
2018	21	Abu Dhabi Grand Prix	HAR	2	ULTRASOFT	27.0	52	-13.191666666666649	0.0	0	0	0	54	55
2018	21	Abu Dhabi Grand Prix	RIC	2	ULTRASOFT	27.5	33	-11.273333333333326	0.0	0	0	0	55	55
2018	21	Abu Dhabi Grand Prix	OCO	2	HYPERSOFT	22.5	27	-10.73633333333334	0.0	0	0	0	45	55
2018	21	Abu Dhabi Grand Prix	VER	2	HYPERSOFT	27.5	38	-11.673000000000007	0.0	0	0	0	55	55
2018	21	Abu Dhabi Grand Prix	SIR	2	SUPERSOFT	27.0	35	-15.118333333333332	0.0	0	0	0	54	55
2018	21	Abu Dhabi Grand Prix	HAM	2	ULTRASOFT	27.5	48	-17.22066666666666	0.0	0	0	0	55	55
2018	21	Abu Dhabi Grand Prix	VET	2	ULTRASOFT	27.5	40	-10.968166666666676	0.0	0	0	0	55	55
2018	21	Abu Dhabi Grand Prix	SAI	2	ULTRASOFT	27.5	37	-13.488666666666669	0.0	0	0	0	55	55
2018	21	Abu Dhabi Grand Prix	RAI	1	ULTRASOFT	7.0	7		0.0	0	0	0	7	55
2018	21	Abu Dhabi Grand Prix	BOT	3	ULTRASOFT	18.33333333333333	24	-7.01166666666667	0.0	0	0	0	55	55
2018	21	Abu Dhabi Grand Prix	GRO	2	HYPERSOFT	27.0	47	-16.49166666666666	0.0	0	0	0	54	55
2018	21	Abu Dhabi Grand Prix	ERI	1	SUPERSOFT	25.0	25	-18.24500000000002	0.0	0	0	0	25	55
2019	1	Australian Grand Prix	GAS	2	MEDIUM	28.5	37	-0.6655000000000157	0.3508771929824561	0	1	1	57	58
2019	1	Australian Grand Prix	PER	2	SOFT	28.5	44	0.7571666666666559	0.2280701754385964	1	0	1	57	58
2019	1	Australian Grand Prix	LEC	2	SOFT	29.0	30	1.225999999999999	0.4827586206896552	1	0	1	58	58
2019	1	Australian Grand Prix	STR	2	MEDIUM	28.5	30	-0.4353333333333253	0.0	1	1	0	57	58
2019	1	Australian Grand Prix	MAG	2	SOFT	29.0	44	-0.0293333333333336	0.2413793103448276	0	1	1	58	58
2019	1	Australian Grand Prix	ALB	2	SOFT	28.5	43	0.1751666666666693	0.2456140350877192	0	1	1	57	58
2019	1	Australian Grand Prix	KVY	2	MEDIUM	28.5	31	-1.0941666666666665	0.0	1	1	0	57	58
2019	1	Australian Grand Prix	HUL	2	SOFT	28.5	44	0.2481666666666626	0.2280701754385964	1	0	1	57	58
2019	1	Australian Grand Prix	RIC	2	SOFT	14.5	28	-2.277666666666676	0.0344827586206896	1	0	1	29	58
2019	1	Australian Grand Prix	VER	2	SOFT	29.0	33	-0.0278333333333478	0.4310344827586206	0	1	1	58	58
2019	1	Australian Grand Prix	NOR	2	SOFT	28.5	42	0.7425000000000068	0.2631578947368421	1	0	1	57	58
2019	1	Australian Grand Prix	HAM	2	SOFT	29.0	43	-0.7150000000000105	0.2586206896551724	0	1	1	58	58
2019	1	Australian Grand Prix	VET	2	SOFT	29.0	44	1.6301666666666748	0.2413793103448276	0	1	1	58	58
2019	1	Australian Grand Prix	SAI	1	SOFT	10.0	10	-4.511666666666656	1.0	0	0	1	10	58
2019	1	Australian Grand Prix	RUS	3	MEDIUM	18.666666666666668	26	1.4926666666666648	0.2857142857142857	1	1	1	56	58
2019	1	Australian Grand Prix	RAI	2	SOFT	28.5	45	0.2686666666666539	0.2105263157894736	0	1	1	57	58
2019	1	Australian Grand Prix	BOT	2	SOFT	29.0	35	0.5925000000000011	0.396551724137931	0	1	1	58	58
2019	1	Australian Grand Prix	GRO	2	SOFT	15.0	15	1.7539999999999978	0.5	0	1	1	30	58
2019	1	Australian Grand Prix	KUB	4	HARD	13.75	27	1.348222222222219	0.4909090909090909	1	1	1	55	58
2019	1	Australian Grand Prix	GIO	2	MEDIUM	28.5	30	0.7051666666666563	0.5263157894736842	0	1	1	57	58
2019	2	Bahrain Grand Prix	GAS	3	SOFT	19.0	30	7.495333333333325	0.6842105263157895	0	1	1	57	57
2019	2	Bahrain Grand Prix	PER	3	SOFT	19.0	25	4.467333333333333	0.1403508771929824	0	1	1	57	57
2019	2	Bahrain Grand Prix	LEC	3	SOFT	19.0	23	8.11877777777778	0.2280701754385964	0	1	1	57	57
2019	2	Bahrain Grand Prix	STR	3	SOFT	18.666666666666668	33	5.868999999999986	0.0178571428571428	0	1	1	56	57
2019	2	Bahrain Grand Prix	MAG	3	SOFT	18.666666666666668	28	8.009333333333322	0.5	0	1	1	56	57
2019	2	Bahrain Grand Prix	ALB	3	SOFT	19.0	32	4.3164444444444525	0.4385964912280701	0	1	1	57	57
2019	2	Bahrain Grand Prix	KVY	3	SOFT	18.666666666666668	26	9.10033333333333	0.5357142857142857	0	1	1	56	57
2019	2	Bahrain Grand Prix	HUL	3	SOFT	18.0	22	-4.442666666666663	0.5925925925925926	0	1	1	54	57
2019	2	Bahrain Grand Prix	RIC	2	SOFT	27.0	30	-3.5400000000000063	0.4444444444444444	0	1	1	54	57
2019	2	Bahrain Grand Prix	VER	3	SOFT	19.0	25	6.36411111111111	0.1929824561403508	0	1	1	57	57
2019	2	Bahrain Grand Prix	NOR	3	SOFT	19.0	24	6.314666666666668	0.5789473684210527	0	1	1	57	57
2019	2	Bahrain Grand Prix	HAM	3	SOFT	19.0	23	4.408555555555556	0.5964912280701754	0	1	1	57	57
2019	2	Bahrain Grand Prix	VET	4	SOFT	14.25	21	6.806333333333328	0.5789473684210527	0	1	1	57	57
2019	2	Bahrain Grand Prix	SAI	4	SOFT	13.25	20	-5.741	0.320754716981132	1	1	1	53	57
2019	2	Bahrain Grand Prix	RUS	3	SOFT	18.666666666666668	30	5.794444444444442	0.2142857142857142	0	1	1	56	57
2019	2	Bahrain Grand Prix	RAI	3	SOFT	19.0	24	6.366777777777784	0.5789473684210527	0	1	1	57	57
