Driver	LapNumber	Position	round	year
HAM	21.0	1.0	14	2018
HAM	22.0	1.0	14	2018
HAM	23.0	1.0	14	2018
HAM	24.0	1.0	14	2018
HAM	25.0	1.0	14	2018
HAM	26.0	1.0	14	2018
HAM	27.0	1.0	14	2018
HAM	28.0	1.0	14	2018
HAM	29.0	3.0	14	2018
HAM	30.0	3.0	14	2018
HAM	31.0	3.0	14	2018
HAM	32.0	3.0	14	2018
HAM	33.0	3.0	14	2018
HAM	34.0	3.0	14	2018
HAM	35.0	3.0	14	2018
HAM	36.0	2.0	14	2018
HAM	37.0	2.0	14	2018
HAM	38.0	2.0	14	2018
HAM	39.0	2.0	14	2018
HAM	40.0	2.0	14	2018
HAM	41.0	2.0	14	2018
HAM	42.0	2.0	14	2018
HAM	43.0	2.0	14	2018
HAM	44.0	2.0	14	2018
HAM	45.0	1.0	14	2018
HAM	46.0	1.0	14	2018
HAM	47.0	1.0	14	2018
HAM	48.0	1.0	14	2018
HAM	49.0	1.0	14	2018
HAM	50.0	1.0	14	2018
HAM	51.0	1.0	14	2018
HAM	52.0	1.0	14	2018
HAM	53.0	1.0	14	2018
VET	1.0	18.0	14	2018
VET	2.0	18.0	14	2018
VET	3.0	18.0	14	2018
VET	4.0	17.0	14	2018
VET	5.0	16.0	14	2018
VET	6.0	15.0	14	2018
VET	7.0	15.0	14	2018
VET	8.0	15.0	14	2018
VET	9.0	12.0	14	2018
VET	10.0	11.0	14	2018
VET	11.0	11.0	14	2018
VET	12.0	11.0	14	2018
VET	13.0	11.0	14	2018
VET	14.0	10.0	14	2018
VET	15.0	10.0	14	2018
VET	16.0	9.0	14	2018
VET	17.0	9.0	14	2018
VET	18.0	8.0	14	2018
VET	19.0	8.0	14	2018
VET	20.0	7.0	14	2018
VET	21.0	7.0	14	2018
VET	22.0	7.0	14	2018
VET	23.0	6.0	14	2018
VET	24.0	5.0	14	2018
VET	25.0	5.0	14	2018
VET	26.0	5.0	14	2018
VET	27.0	4.0	14	2018
VET	28.0	4.0	14	2018
VET	29.0	5.0	14	2018
VET	30.0	10.0	14	2018
VET	31.0	9.0	14	2018
VET	32.0	8.0	14	2018
VET	33.0	8.0	14	2018
VET	34.0	7.0	14	2018
VET	35.0	7.0	14	2018
VET	36.0	7.0	14	2018
VET	37.0	7.0	14	2018
VET	38.0	5.0	14	2018
VET	39.0	5.0	14	2018
VET	40.0	5.0	14	2018
VET	41.0	5.0	14	2018
VET	42.0	5.0	14	2018
VET	43.0	5.0	14	2018
VET	44.0	5.0	14	2018
VET	45.0	5.0	14	2018
VET	46.0	5.0	14	2018
VET	47.0	5.0	14	2018
VET	48.0	5.0	14	2018
VET	49.0	5.0	14	2018
VET	50.0	5.0	14	2018
VET	51.0	5.0	14	2018
VET	52.0	5.0	14	2018
VET	53.0	5.0	14	2018
SAI	1.0	6.0	14	2018
SAI	2.0	6.0	14	2018
SAI	3.0	6.0	14	2018
SAI	4.0	6.0	14	2018
SAI	5.0	6.0	14	2018
SAI	6.0	6.0	14	2018
SAI	7.0	6.0	14	2018
SAI	8.0	6.0	14	2018
SAI	9.0	6.0	14	2018
SAI	10.0	6.0	14	2018
SAI	11.0	6.0	14	2018
SAI	12.0	6.0	14	2018
SAI	13.0	6.0	14	2018
SAI	14.0	7.0	14	2018
SAI	15.0	7.0	14	2018
SAI	16.0	7.0	14	2018
SAI	17.0	7.0	14	2018
SAI	18.0	7.0	14	2018
SAI	19.0	7.0	14	2018
SAI	20.0	8.0	14	2018
SAI	21.0	8.0	14	2018
SAI	22.0	8.0	14	2018
SAI	23.0	8.0	14	2018
SAI	24.0	8.0	14	2018
SAI	25.0	8.0	14	2018
SAI	26.0	8.0	14	2018
SAI	27.0	8.0	14	2018
SAI	28.0	8.0	14	2018
SAI	29.0	8.0	14	2018
SAI	30.0	7.0	14	2018
SAI	31.0	7.0	14	2018
SAI	32.0	7.0	14	2018
SAI	33.0	7.0	14	2018
SAI	34.0	8.0	14	2018
SAI	35.0	8.0	14	2018
SAI	36.0	8.0	14	2018
SAI	37.0	8.0	14	2018
SAI	38.0	8.0	14	2018
SAI	39.0	7.0	14	2018
SAI	40.0	9.0	14	2018
SAI	41.0	9.0	14	2018
SAI	42.0	9.0	14	2018
SAI	43.0	9.0	14	2018
SAI	44.0	9.0	14	2018
SAI	45.0	9.0	14	2018
SAI	46.0	9.0	14	2018
SAI	47.0	9.0	14	2018
SAI	48.0	9.0	14	2018
SAI	49.0	9.0	14	2018
SAI	50.0	9.0	14	2018
SAI	51.0	9.0	14	2018
SAI	52.0	9.0	14	2018
SAI	53.0	9.0	14	2018
RAI	1.0	1.0	14	2018
RAI	2.0	1.0	14	2018
RAI	3.0	1.0	14	2018
RAI	4.0	1.0	14	2018
RAI	5.0	1.0	14	2018
RAI	6.0	1.0	14	2018
RAI	7.0	1.0	14	2018
RAI	8.0	1.0	14	2018
RAI	9.0	1.0	14	2018
RAI	10.0	1.0	14	2018
RAI	11.0	1.0	14	2018
RAI	12.0	1.0	14	2018
RAI	13.0	1.0	14	2018
RAI	14.0	1.0	14	2018
RAI	15.0	1.0	14	2018
RAI	16.0	1.0	14	2018
RAI	17.0	1.0	14	2018
RAI	18.0	1.0	14	2018
RAI	19.0	1.0	14	2018
RAI	20.0	2.0	14	2018
RAI	21.0	4.0	14	2018
RAI	22.0	4.0	14	2018
RAI	23.0	4.0	14	2018
RAI	24.0	4.0	14	2018
RAI	25.0	4.0	14	2018
RAI	26.0	4.0	14	2018
RAI	27.0	3.0	14	2018
RAI	28.0	3.0	14	2018
RAI	29.0	2.0	14	2018
RAI	30.0	2.0	14	2018
RAI	31.0	2.0	14	2018
RAI	32.0	2.0	14	2018
RAI	33.0	2.0	14	2018
RAI	34.0	2.0	14	2018
RAI	35.0	2.0	14	2018
RAI	36.0	1.0	14	2018
RAI	37.0	1.0	14	2018
RAI	38.0	1.0	14	2018
RAI	39.0	1.0	14	2018
RAI	40.0	1.0	14	2018
RAI	41.0	1.0	14	2018
RAI	42.0	1.0	14	2018
RAI	43.0	1.0	14	2018
RAI	44.0	1.0	14	2018
RAI	45.0	2.0	14	2018
RAI	46.0	2.0	14	2018
RAI	47.0	2.0	14	2018
RAI	48.0	2.0	14	2018
RAI	49.0	2.0	14	2018
RAI	50.0	2.0	14	2018
RAI	51.0	2.0	14	2018
RAI	52.0	2.0	14	2018
RAI	53.0	2.0	14	2018
BOT	1.0	4.0	14	2018
BOT	2.0	4.0	14	2018
BOT	3.0	4.0	14	2018
BOT	4.0	4.0	14	2018
BOT	5.0	4.0	14	2018
BOT	6.0	4.0	14	2018
BOT	7.0	4.0	14	2018
BOT	8.0	4.0	14	2018
BOT	9.0	4.0	14	2018
BOT	10.0	4.0	14	2018
BOT	11.0	4.0	14	2018
BOT	12.0	4.0	14	2018
BOT	13.0	4.0	14	2018
BOT	14.0	4.0	14	2018
BOT	15.0	4.0	14	2018
BOT	16.0	4.0	14	2018
BOT	17.0	4.0	14	2018
BOT	18.0	4.0	14	2018
BOT	19.0	4.0	14	2018
BOT	20.0	4.0	14	2018
BOT	21.0	3.0	14	2018
BOT	22.0	3.0	14	2018
BOT	23.0	3.0	14	2018
BOT	24.0	3.0	14	2018
BOT	25.0	3.0	14	2018
BOT	26.0	2.0	14	2018
BOT	27.0	2.0	14	2018
BOT	28.0	2.0	14	2018
BOT	29.0	1.0	14	2018
BOT	30.0	1.0	14	2018
BOT	31.0	1.0	14	2018
BOT	32.0	1.0	14	2018
BOT	33.0	1.0	14	2018
BOT	34.0	1.0	14	2018
BOT	35.0	1.0	14	2018
BOT	36.0	3.0	14	2018
BOT	37.0	4.0	14	2018
BOT	38.0	4.0	14	2018
BOT	39.0	4.0	14	2018
BOT	40.0	4.0	14	2018
BOT	41.0	4.0	14	2018
BOT	42.0	4.0	14	2018
BOT	43.0	4.0	14	2018
BOT	44.0	4.0	14	2018
BOT	45.0	4.0	14	2018
BOT	46.0	4.0	14	2018
BOT	47.0	4.0	14	2018
BOT	48.0	4.0	14	2018
BOT	49.0	4.0	14	2018
BOT	50.0	4.0	14	2018
BOT	51.0	4.0	14	2018
BOT	52.0	4.0	14	2018
BOT	53.0	4.0	14	2018
GRO	1.0	5.0	14	2018
GRO	2.0	5.0	14	2018
GRO	3.0	5.0	14	2018
GRO	4.0	5.0	14	2018
GRO	5.0	5.0	14	2018
GRO	6.0	5.0	14	2018
GRO	7.0	5.0	14	2018
GRO	8.0	5.0	14	2018
GRO	9.0	5.0	14	2018
GRO	10.0	5.0	14	2018
GRO	11.0	5.0	14	2018
GRO	12.0	5.0	14	2018
GRO	13.0	5.0	14	2018
GRO	14.0	5.0	14	2018
GRO	15.0	5.0	14	2018
GRO	16.0	5.0	14	2018
GRO	17.0	5.0	14	2018
GRO	18.0	5.0	14	2018
GRO	19.0	5.0	14	2018
GRO	20.0	5.0	14	2018
GRO	21.0	5.0	14	2018
GRO	22.0	5.0	14	2018
GRO	23.0	7.0	14	2018
GRO	24.0	11.0	14	2018
GRO	25.0	11.0	14	2018
GRO	26.0	11.0	14	2018
GRO	27.0	11.0	14	2018
GRO	28.0	11.0	14	2018
GRO	29.0	11.0	14	2018
GRO	30.0	11.0	14	2018
GRO	31.0	11.0	14	2018
GRO	32.0	11.0	14	2018
GRO	33.0	11.0	14	2018
GRO	34.0	11.0	14	2018
GRO	35.0	10.0	14	2018
GRO	36.0	9.0	14	2018
GRO	37.0	9.0	14	2018
GRO	38.0	9.0	14	2018
GRO	39.0	8.0	14	2018
GRO	40.0	6.0	14	2018
GRO	41.0	6.0	14	2018
GRO	42.0	6.0	14	2018
GRO	43.0	6.0	14	2018
GRO	44.0	6.0	14	2018
GRO	45.0	6.0	14	2018
GRO	46.0	6.0	14	2018
GRO	47.0	6.0	14	2018
GRO	48.0	6.0	14	2018
GRO	49.0	6.0	14	2018
GRO	50.0	6.0	14	2018
GRO	51.0	6.0	14	2018
GRO	52.0	6.0	14	2018
GRO	53.0	6.0	14	2018
ERI	1.0	19.0	14	2018
ERI	2.0	19.0	14	2018
ERI	3.0	19.0	14	2018
ERI	4.0	18.0	14	2018
ERI	5.0	18.0	14	2018
ERI	6.0	18.0	14	2018
ERI	7.0	18.0	14	2018
ERI	8.0	18.0	14	2018
ERI	9.0	17.0	14	2018
ERI	10.0	17.0	14	2018
ERI	11.0	17.0	14	2018
ERI	12.0	17.0	14	2018
ERI	13.0	17.0	14	2018
ERI	14.0	17.0	14	2018
ERI	15.0	17.0	14	2018
ERI	16.0	17.0	14	2018
ERI	17.0	17.0	14	2018
ERI	18.0	17.0	14	2018
ERI	19.0	17.0	14	2018
ERI	20.0	17.0	14	2018
ERI	21.0	17.0	14	2018
ERI	22.0	17.0	14	2018
ERI	23.0	17.0	14	2018
ERI	24.0	15.0	14	2018
ERI	25.0	15.0	14	2018
ERI	26.0	15.0	14	2018
ERI	27.0	15.0	14	2018
ERI	28.0	15.0	14	2018
ERI	29.0	15.0	14	2018
ERI	30.0	15.0	14	2018
ERI	31.0	15.0	14	2018
ERI	32.0	15.0	14	2018
ERI	33.0	15.0	14	2018
ERI	34.0	14.0	14	2018
ERI	35.0	13.0	14	2018
ERI	36.0	12.0	14	2018
ERI	37.0	12.0	14	2018
ERI	38.0	11.0	14	2018
ERI	39.0	12.0	14	2018
ERI	40.0	12.0	14	2018
ERI	41.0	13.0	14	2018
ERI	42.0	12.0	14	2018
ERI	43.0	16.0	14	2018
ERI	44.0	16.0	14	2018
ERI	45.0	16.0	14	2018
ERI	46.0	16.0	14	2018
ERI	47.0	16.0	14	2018
ERI	48.0	16.0	14	2018
ERI	49.0	16.0	14	2018
ERI	50.0	16.0	14	2018
ERI	51.0	16.0	14	2018
ERI	52.0	16.0	14	2018
HAM	1.0	1.0	15	2018
HAM	2.0	1.0	15	2018
HAM	3.0	1.0	15	2018
HAM	4.0	1.0	15	2018
HAM	5.0	1.0	15	2018
HAM	6.0	1.0	15	2018
HAM	7.0	1.0	15	2018
HAM	8.0	1.0	15	2018
HAM	9.0	1.0	15	2018
HAM	10.0	1.0	15	2018
HAM	11.0	1.0	15	2018
HAM	12.0	1.0	15	2018
HAM	13.0	1.0	15	2018
HAM	14.0	1.0	15	2018
HAM	15.0	2.0	15	2018
HAM	16.0	5.0	15	2018
HAM	17.0	4.0	15	2018
HAM	18.0	3.0	15	2018
HAM	19.0	3.0	15	2018
HAM	20.0	3.0	15	2018
HAM	21.0	3.0	15	2018
HAM	22.0	3.0	15	2018
HAM	23.0	2.0	15	2018
HAM	24.0	2.0	15	2018
HAM	25.0	2.0	15	2018
HAM	26.0	2.0	15	2018
HAM	27.0	1.0	15	2018
HAM	28.0	1.0	15	2018
HAM	29.0	1.0	15	2018
HAM	30.0	1.0	15	2018
HAM	31.0	1.0	15	2018
HAM	32.0	1.0	15	2018
HAM	33.0	1.0	15	2018
HAM	34.0	1.0	15	2018
HAM	35.0	1.0	15	2018
HAM	36.0	1.0	15	2018
HAM	37.0	1.0	15	2018
HAM	38.0	1.0	15	2018
HAM	39.0	1.0	15	2018
HAM	40.0	1.0	15	2018
HAM	41.0	1.0	15	2018
HAM	42.0	1.0	15	2018
HAM	43.0	1.0	15	2018
HAM	44.0	1.0	15	2018
HAM	45.0	1.0	15	2018
HAM	46.0	1.0	15	2018
HAM	47.0	1.0	15	2018
HAM	48.0	1.0	15	2018
HAM	49.0	1.0	15	2018
HAM	50.0	1.0	15	2018
HAM	51.0	1.0	15	2018
HAM	52.0	1.0	15	2018
HAM	53.0	1.0	15	2018
HAM	54.0	1.0	15	2018
HAM	55.0	1.0	15	2018
HAM	56.0	1.0	15	2018
HAM	57.0	1.0	15	2018
HAM	58.0	1.0	15	2018
HAM	59.0	1.0	15	2018
HAM	60.0	1.0	15	2018
HAM	61.0	1.0	15	2018
VER	1.0	3.0	15	2018
VER	2.0	3.0	15	2018
VER	3.0	3.0	15	2018
VER	4.0	3.0	15	2018
VER	5.0	3.0	15	2018
VER	6.0	3.0	15	2018
VER	7.0	3.0	15	2018
VER	8.0	3.0	15	2018
VER	9.0	3.0	15	2018
VER	10.0	3.0	15	2018
VER	11.0	3.0	15	2018
VER	12.0	3.0	15	2018
VER	13.0	3.0	15	2018
VER	14.0	2.0	15	2018
VER	15.0	1.0	15	2018
VER	16.0	1.0	15	2018
VER	17.0	1.0	15	2018
VER	18.0	4.0	15	2018
VER	19.0	4.0	15	2018
VER	20.0	4.0	15	2018
VER	21.0	4.0	15	2018
VER	22.0	4.0	15	2018
VER	23.0	3.0	15	2018
VER	24.0	3.0	15	2018
VER	25.0	3.0	15	2018
VER	26.0	3.0	15	2018
VER	27.0	3.0	15	2018
VER	28.0	2.0	15	2018
VER	29.0	2.0	15	2018
VER	30.0	2.0	15	2018
VER	31.0	2.0	15	2018
VER	32.0	2.0	15	2018
VER	33.0	2.0	15	2018
VER	34.0	2.0	15	2018
VER	35.0	2.0	15	2018
VER	36.0	2.0	15	2018
VER	37.0	2.0	15	2018
VER	38.0	2.0	15	2018
VER	39.0	2.0	15	2018
VER	40.0	2.0	15	2018
VER	41.0	2.0	15	2018
VER	42.0	2.0	15	2018
VER	43.0	2.0	15	2018
VER	44.0	2.0	15	2018
VER	45.0	2.0	15	2018
VER	46.0	2.0	15	2018
VER	47.0	2.0	15	2018
VER	48.0	2.0	15	2018
VER	49.0	2.0	15	2018
VER	50.0	2.0	15	2018
VER	51.0	2.0	15	2018
VER	52.0	2.0	15	2018
VER	53.0	2.0	15	2018
VER	54.0	2.0	15	2018
VER	55.0	2.0	15	2018
VER	56.0	2.0	15	2018
VER	57.0	2.0	15	2018
VER	58.0	2.0	15	2018
VER	59.0	2.0	15	2018
VER	60.0	2.0	15	2018
VER	61.0	2.0	15	2018
VET	1.0	2.0	15	2018
VET	2.0	2.0	15	2018
VET	3.0	2.0	15	2018
VET	4.0	2.0	15	2018
VET	5.0	2.0	15	2018
VET	6.0	2.0	15	2018
VET	7.0	2.0	15	2018
VET	8.0	2.0	15	2018
VET	9.0	2.0	15	2018
VET	10.0	2.0	15	2018
VET	11.0	2.0	15	2018
VET	12.0	2.0	15	2018
VET	13.0	2.0	15	2018
VET	14.0	4.0	15	2018
VET	15.0	7.0	15	2018
VET	16.0	7.0	15	2018
VET	17.0	5.0	15	2018
VET	18.0	5.0	15	2018
VET	19.0	5.0	15	2018
VET	20.0	5.0	15	2018
VET	21.0	5.0	15	2018
VET	22.0	5.0	15	2018
VET	23.0	4.0	15	2018
VET	24.0	4.0	15	2018
VET	25.0	4.0	15	2018
VET	26.0	4.0	15	2018
VET	27.0	4.0	15	2018
VET	28.0	3.0	15	2018
VET	29.0	3.0	15	2018
VET	30.0	3.0	15	2018
VET	31.0	3.0	15	2018
VET	32.0	3.0	15	2018
VET	33.0	3.0	15	2018
VET	34.0	3.0	15	2018
VET	35.0	3.0	15	2018
VET	36.0	3.0	15	2018
VET	37.0	3.0	15	2018
VET	38.0	3.0	15	2018
VET	39.0	3.0	15	2018
VET	40.0	3.0	15	2018
VET	41.0	3.0	15	2018
VET	42.0	3.0	15	2018
VET	43.0	3.0	15	2018
VET	44.0	3.0	15	2018
VET	45.0	3.0	15	2018
VET	46.0	3.0	15	2018
VET	47.0	3.0	15	2018
VET	48.0	3.0	15	2018
VET	49.0	3.0	15	2018
VET	50.0	3.0	15	2018
VET	51.0	3.0	15	2018
VET	52.0	3.0	15	2018
VET	53.0	3.0	15	2018
VET	54.0	3.0	15	2018
VET	55.0	3.0	15	2018
VET	56.0	3.0	15	2018
VET	57.0	3.0	15	2018
VET	58.0	3.0	15	2018
VET	59.0	3.0	15	2018
VET	60.0	3.0	15	2018
VET	61.0	3.0	15	2018
BOT	1.0	4.0	15	2018
BOT	2.0	4.0	15	2018
BOT	3.0	4.0	15	2018
BOT	4.0	4.0	15	2018
BOT	5.0	4.0	15	2018
BOT	6.0	4.0	15	2018
BOT	7.0	4.0	15	2018
BOT	8.0	4.0	15	2018
BOT	9.0	4.0	15	2018
BOT	10.0	4.0	15	2018
BOT	11.0	4.0	15	2018
BOT	12.0	4.0	15	2018
BOT	13.0	4.0	15	2018
BOT	14.0	3.0	15	2018
BOT	15.0	3.0	15	2018
BOT	16.0	4.0	15	2018
BOT	17.0	6.0	15	2018
BOT	18.0	6.0	15	2018
BOT	19.0	6.0	15	2018
BOT	20.0	6.0	15	2018
BOT	21.0	6.0	15	2018
BOT	22.0	6.0	15	2018
BOT	23.0	5.0	15	2018
BOT	24.0	5.0	15	2018
BOT	25.0	5.0	15	2018
BOT	26.0	5.0	15	2018
BOT	27.0	5.0	15	2018
BOT	28.0	4.0	15	2018
BOT	29.0	4.0	15	2018
BOT	30.0	4.0	15	2018
BOT	31.0	4.0	15	2018
BOT	32.0	4.0	15	2018
BOT	33.0	4.0	15	2018
BOT	34.0	4.0	15	2018
BOT	35.0	4.0	15	2018
BOT	36.0	4.0	15	2018
BOT	37.0	4.0	15	2018
BOT	38.0	4.0	15	2018
BOT	39.0	4.0	15	2018
BOT	40.0	4.0	15	2018
BOT	41.0	4.0	15	2018
BOT	42.0	4.0	15	2018
BOT	43.0	4.0	15	2018
BOT	44.0	4.0	15	2018
BOT	45.0	4.0	15	2018
BOT	46.0	4.0	15	2018
BOT	47.0	4.0	15	2018
BOT	48.0	4.0	15	2018
BOT	49.0	4.0	15	2018
BOT	50.0	4.0	15	2018
BOT	51.0	4.0	15	2018
BOT	52.0	4.0	15	2018
BOT	53.0	4.0	15	2018
BOT	54.0	4.0	15	2018
BOT	55.0	4.0	15	2018
BOT	56.0	4.0	15	2018
BOT	57.0	4.0	15	2018
BOT	58.0	4.0	15	2018
BOT	59.0	4.0	15	2018
BOT	60.0	4.0	15	2018
BOT	61.0	4.0	15	2018
RAI	1.0	5.0	15	2018
RAI	2.0	5.0	15	2018
RAI	3.0	5.0	15	2018
RAI	4.0	5.0	15	2018
RAI	5.0	5.0	15	2018
RAI	6.0	5.0	15	2018
RAI	7.0	5.0	15	2018
RAI	8.0	5.0	15	2018
RAI	9.0	5.0	15	2018
RAI	10.0	5.0	15	2018
RAI	11.0	5.0	15	2018
RAI	12.0	5.0	15	2018
RAI	13.0	5.0	15	2018
RAI	14.0	5.0	15	2018
RAI	15.0	4.0	15	2018
RAI	16.0	2.0	15	2018
RAI	17.0	2.0	15	2018
RAI	18.0	1.0	15	2018
RAI	19.0	1.0	15	2018
RAI	20.0	1.0	15	2018
RAI	21.0	1.0	15	2018
RAI	22.0	2.0	15	2018
RAI	23.0	6.0	15	2018
RAI	24.0	6.0	15	2018
RAI	25.0	6.0	15	2018
RAI	26.0	6.0	15	2018
RAI	27.0	6.0	15	2018
RAI	28.0	5.0	15	2018
RAI	29.0	5.0	15	2018
RAI	30.0	5.0	15	2018
RAI	31.0	5.0	15	2018
RAI	32.0	5.0	15	2018
RAI	33.0	5.0	15	2018
RAI	34.0	5.0	15	2018
RAI	35.0	5.0	15	2018
RAI	36.0	5.0	15	2018
RAI	37.0	5.0	15	2018
RAI	38.0	5.0	15	2018
RAI	39.0	5.0	15	2018
RAI	40.0	5.0	15	2018
RAI	41.0	5.0	15	2018
RAI	42.0	5.0	15	2018
RAI	43.0	5.0	15	2018
RAI	44.0	5.0	15	2018
RAI	45.0	5.0	15	2018
RAI	46.0	5.0	15	2018
RAI	47.0	5.0	15	2018
RAI	48.0	5.0	15	2018
RAI	49.0	5.0	15	2018
RAI	50.0	5.0	15	2018
RAI	51.0	5.0	15	2018
RAI	52.0	5.0	15	2018
RAI	53.0	5.0	15	2018
RAI	54.0	5.0	15	2018
RAI	55.0	5.0	15	2018
RAI	56.0	5.0	15	2018
RAI	57.0	5.0	15	2018
RAI	58.0	5.0	15	2018
RAI	59.0	5.0	15	2018
RAI	60.0	5.0	15	2018
RAI	61.0	5.0	15	2018
RIC	1.0	6.0	15	2018
RIC	2.0	6.0	15	2018
RIC	3.0	6.0	15	2018
RIC	4.0	6.0	15	2018
RIC	5.0	6.0	15	2018
RIC	6.0	6.0	15	2018
RIC	7.0	6.0	15	2018
RIC	8.0	6.0	15	2018
RIC	9.0	6.0	15	2018
RIC	10.0	6.0	15	2018
RIC	11.0	6.0	15	2018
RIC	12.0	6.0	15	2018
RIC	13.0	6.0	15	2018
RIC	14.0	6.0	15	2018
RIC	15.0	5.0	15	2018
RIC	16.0	3.0	15	2018
RIC	17.0	3.0	15	2018
RIC	18.0	2.0	15	2018
RIC	19.0	2.0	15	2018
RIC	20.0	2.0	15	2018
RIC	21.0	2.0	15	2018
RIC	22.0	1.0	15	2018
RIC	23.0	1.0	15	2018
RIC	24.0	1.0	15	2018
RIC	25.0	1.0	15	2018
RIC	26.0	1.0	15	2018
RIC	27.0	2.0	15	2018
RIC	28.0	6.0	15	2018
RIC	29.0	6.0	15	2018
RIC	30.0	6.0	15	2018
RIC	31.0	6.0	15	2018
RIC	32.0	6.0	15	2018
RIC	33.0	6.0	15	2018
RIC	34.0	6.0	15	2018
RIC	35.0	6.0	15	2018
RIC	36.0	6.0	15	2018
RIC	37.0	6.0	15	2018
RIC	38.0	6.0	15	2018
RIC	39.0	6.0	15	2018
RIC	40.0	6.0	15	2018
RIC	41.0	6.0	15	2018
RIC	42.0	6.0	15	2018
RIC	43.0	6.0	15	2018
RIC	44.0	6.0	15	2018
RIC	45.0	6.0	15	2018
RIC	46.0	6.0	15	2018
RIC	47.0	6.0	15	2018
RIC	48.0	6.0	15	2018
RIC	49.0	6.0	15	2018
RIC	50.0	6.0	15	2018
RIC	51.0	6.0	15	2018
RIC	52.0	6.0	15	2018
RIC	53.0	6.0	15	2018
RIC	54.0	6.0	15	2018
RIC	55.0	6.0	15	2018
RIC	56.0	6.0	15	2018
RIC	57.0	6.0	15	2018
RIC	58.0	6.0	15	2018
RIC	59.0	6.0	15	2018
RIC	60.0	6.0	15	2018
RIC	61.0	6.0	15	2018
ALO	1.0	9.0	15	2018
ALO	2.0	9.0	15	2018
ALO	3.0	9.0	15	2018
ALO	4.0	9.0	15	2018
ALO	5.0	9.0	15	2018
ALO	6.0	9.0	15	2018
ALO	7.0	9.0	15	2018
ALO	8.0	9.0	15	2018
ALO	9.0	9.0	15	2018
ALO	10.0	9.0	15	2018
ALO	11.0	9.0	15	2018
ALO	12.0	9.0	15	2018
ALO	13.0	9.0	15	2018
ALO	14.0	9.0	15	2018
ALO	15.0	9.0	15	2018
ALO	16.0	8.0	15	2018
ALO	17.0	8.0	15	2018
ALO	18.0	7.0	15	2018
ALO	19.0	7.0	15	2018
ALO	20.0	7.0	15	2018
ALO	21.0	7.0	15	2018
ALO	22.0	7.0	15	2018
ALO	23.0	7.0	15	2018
ALO	24.0	7.0	15	2018
ALO	25.0	7.0	15	2018
ALO	26.0	7.0	15	2018
ALO	27.0	7.0	15	2018
ALO	28.0	7.0	15	2018
ALO	29.0	7.0	15	2018
ALO	30.0	7.0	15	2018
ALO	31.0	7.0	15	2018
ALO	32.0	7.0	15	2018
ALO	33.0	7.0	15	2018
ALO	34.0	7.0	15	2018
ALO	35.0	7.0	15	2018
ALO	36.0	7.0	15	2018
ALO	37.0	7.0	15	2018
ALO	38.0	7.0	15	2018
ALO	39.0	7.0	15	2018
ALO	40.0	7.0	15	2018
ALO	41.0	7.0	15	2018
ALO	42.0	7.0	15	2018
ALO	43.0	7.0	15	2018
ALO	44.0	7.0	15	2018
ALO	45.0	7.0	15	2018
ALO	46.0	7.0	15	2018
ALO	47.0	7.0	15	2018
ALO	48.0	7.0	15	2018
ALO	49.0	7.0	15	2018
ALO	50.0	7.0	15	2018
ALO	51.0	7.0	15	2018
ALO	52.0	7.0	15	2018
ALO	53.0	7.0	15	2018
ALO	54.0	7.0	15	2018
ALO	55.0	7.0	15	2018
ALO	56.0	7.0	15	2018
ALO	57.0	7.0	15	2018
ALO	58.0	7.0	15	2018
ALO	59.0	7.0	15	2018
ALO	60.0	7.0	15	2018
ALO	61.0	7.0	15	2018
SAI	1.0	10.0	15	2018
SAI	2.0	10.0	15	2018
SAI	3.0	10.0	15	2018
SAI	4.0	10.0	15	2018
SAI	5.0	10.0	15	2018
SAI	6.0	10.0	15	2018
SAI	7.0	10.0	15	2018
SAI	8.0	10.0	15	2018
SAI	9.0	10.0	15	2018
SAI	10.0	10.0	15	2018
SAI	11.0	10.0	15	2018
SAI	12.0	10.0	15	2018
SAI	13.0	10.0	15	2018
SAI	14.0	10.0	15	2018
SAI	15.0	10.0	15	2018
SAI	16.0	9.0	15	2018
SAI	17.0	9.0	15	2018
SAI	18.0	8.0	15	2018
SAI	19.0	8.0	15	2018
SAI	20.0	8.0	15	2018
SAI	21.0	8.0	15	2018
SAI	22.0	8.0	15	2018
SAI	23.0	8.0	15	2018
SAI	24.0	8.0	15	2018
SAI	25.0	8.0	15	2018
SAI	26.0	8.0	15	2018
SAI	27.0	8.0	15	2018
SAI	28.0	8.0	15	2018
SAI	29.0	8.0	15	2018
SAI	30.0	8.0	15	2018
SAI	31.0	8.0	15	2018
SAI	32.0	8.0	15	2018
SAI	33.0	8.0	15	2018
SAI	34.0	8.0	15	2018
SAI	35.0	8.0	15	2018
SAI	36.0	8.0	15	2018
SAI	37.0	8.0	15	2018
SAI	38.0	10.0	15	2018
SAI	39.0	9.0	15	2018
SAI	40.0	9.0	15	2018
SAI	41.0	9.0	15	2018
SAI	42.0	9.0	15	2018
SAI	43.0	8.0	15	2018
SAI	44.0	8.0	15	2018
SAI	45.0	8.0	15	2018
SAI	46.0	8.0	15	2018
SAI	47.0	8.0	15	2018
SAI	48.0	8.0	15	2018
SAI	49.0	8.0	15	2018
SAI	50.0	8.0	15	2018
SAI	51.0	8.0	15	2018
SAI	52.0	8.0	15	2018
SAI	53.0	8.0	15	2018
SAI	54.0	8.0	15	2018
SAI	55.0	8.0	15	2018
