Time	Driver	DriverNumber	LapTime	LapNumber	Stint	PitOutTime	PitInTime	Sector1Time	Sector2Time	Sector3Time	Sector1SessionTime	Sector2SessionTime	Sector3SessionTime	SpeedI1	SpeedI2	SpeedFL	SpeedST	IsPersonalBest	Compound	TyreLife	FreshTyre	Team	LapStartTime	LapStartDate	TrackStatus	Position	Deleted	DeletedReason	FastF1Generated	IsAccurate	Year	FP_Name	Round	Session	best_s1	best_s2	best_s3	best_theory_lap	best_theory_lap_diff	SpeedI1_mph	SpeedI2_mph	SpeedFL_mph	SpeedST_mph	LapTime_sec	Sector1Time_sec	Sector2Time_sec	Sector3Time_sec	best_s1_sec	best_s2_sec	best_s3_sec	best_theory_lap_sec	best_theory_lap_diff_sec	raceId	raceId.1	raceId.2	raceId.3	raceId.4	raceId
0 days 00:55:11.179000	SAI	55	0 days 00:01:29.589000	17.0	4.0			0 days 00:00:32.488000	0 days 00:00:28.964000	0 days 00:00:28.137000	0 days 00:54:14.078000	0 days 00:54:43.042000	0 days 00:55:11.179000	286.0	311.0	297.0	316.0	True	SOFT	7.0	False	Ferrari	0 days 00:53:41.590000	2021-12-03 17:38:42.132	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP2	0 days 00:00:32.488000	0 days 00:00:28.806000	0 days 00:00:28.137000	0 days 00:01:29.431000	0 days 00:00:00.158000	177.712106	193.246381	184.547187	196.353236	89.589	32.488	28.964	28.137	32.488	28.806	28.137	89.431	0.158	1056	1056	1056	1056	1056	1056
0 days 00:39:48.438000	RUS	63	0 days 00:01:30.506000	10.0	2.0			0 days 00:00:33.157000	0 days 00:00:28.835000	0 days 00:00:28.514000	0 days 00:38:51.089000	0 days 00:39:19.924000	0 days 00:39:48.438000	287.0	314.0	295.0	320.0	True	SOFT	4.0	True	Williams	0 days 00:38:17.932000	2021-12-03 17:23:18.474	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP2	0 days 00:00:32.871000	0 days 00:00:28.835000	0 days 00:00:28.449000	0 days 00:01:30.155000	0 days 00:00:00.351000	178.333477	195.110494	183.30444500000002	198.83872	90.506	33.157	28.835	28.514	32.871	28.835	28.449	90.155	0.351	1056	1056	1056	1056	1056	1056
0 days 00:31:23.240000	BOT	77	0 days 00:01:29.079000	8.0	1.0			0 days 00:00:32.798000	0 days 00:00:28.389000	0 days 00:00:27.892000	0 days 00:30:26.959000	0 days 00:30:55.348000	0 days 00:31:23.240000	291.0	321.0	303.0	326.0	True	MEDIUM	8.0	True	Mercedes	0 days 00:29:54.161000	2021-12-03 17:14:54.703	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP2	0 days 00:00:32.747000	0 days 00:00:28.389000	0 days 00:00:27.892000	0 days 00:01:29.028000	0 days 00:00:00.051000	180.818961	199.460091	188.27541300000001	202.566946	89.079	32.798	28.389	27.892	32.747	28.389	27.892	89.028	0.051	1056	1056	1056	1056	1056	1056
0 days 00:50:26.413000	GIO	99	0 days 00:01:30.110000	15.0	2.0			0 days 00:00:32.889000	0 days 00:00:28.884000	0 days 00:00:28.337000	0 days 00:49:29.192000	0 days 00:49:58.076000	0 days 00:50:26.413000	283.0	316.0	298.0	321.0	True	SOFT	6.0	True	Alfa Romeo Racing	0 days 00:48:56.303000	2021-12-03 17:33:56.845	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP2	0 days 00:00:32.875000	0 days 00:00:28.866000	0 days 00:00:28.337000	0 days 00:01:30.078000	0 days 00:00:00.032000	175.847993	196.353236	185.168558	199.460091	90.11	32.889	28.884	28.337	32.875	28.866	28.337	90.078	0.032	1056	1056	1056	1056	1056	1056
0 days 01:15:49.213000	RIC	3	0 days 00:01:29.717000	17.0	3.0			0 days 00:00:32.642000	0 days 00:00:28.746000	0 days 00:00:28.329000	0 days 01:14:52.138000	0 days 01:15:20.884000	0 days 01:15:49.213000	289.0	312.0	305.0	316.0	True	SOFT	8.0	True	McLaren	0 days 01:14:19.496000	2021-12-04 14:59:46.276	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.581000	0 days 00:00:28.708000	0 days 00:00:28.329000	0 days 00:01:29.618000	0 days 00:00:00.099000	179.576219	193.867752	189.518155	196.353236	89.717	32.642	28.746	28.329	32.581	28.708	28.329	89.618	0.099	1056	1056	1056	1056	1056	1056
0 days 00:59:22.125000	NOR	4	0 days 00:01:29.300000	11.0	3.0			0 days 00:00:32.382000	0 days 00:00:28.545000	0 days 00:00:28.373000	0 days 00:58:25.207000	0 days 00:58:53.752000	0 days 00:59:22.125000		307.0	299.0	309.0	True	SOFT	3.0	True	McLaren	0 days 00:57:52.825000	2021-12-04 14:43:19.605	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.382000	0 days 00:00:28.545000	0 days 00:00:28.164000	0 days 00:01:29.091000	0 days 00:00:00.209000		190.760897	185.789929	192.003639	89.3	32.382	28.545	28.373	32.382	28.545	28.164	89.091	0.209	1056	1056	1056	1056	1056	1056
0 days 01:13:33.821000	VET	5	0 days 00:01:30.296000	13.0	5.0			0 days 00:00:32.979000	0 days 00:00:28.841000	0 days 00:00:28.476000	0 days 01:12:36.504000	0 days 01:13:05.345000	0 days 01:13:33.821000	288.0	314.0	297.0	323.0	True	SOFT	6.0	False	Aston Martin	0 days 01:12:03.525000	2021-12-04 14:57:30.305	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.881000	0 days 00:00:28.841000	0 days 00:00:28.476000	0 days 00:01:30.198000	0 days 00:00:00.098000	178.954848	195.110494	184.547187	200.702833	90.296	32.979	28.841	28.476	32.881	28.841	28.476	90.198	0.098	1056	1056	1056	1056	1056	1056
0 days 00:38:44.720000	LAT	6	0 days 00:01:30.366000	6.0	1.0			0 days 00:00:32.790000	0 days 00:00:28.905000	0 days 00:00:28.671000	0 days 00:37:47.144000	0 days 00:38:16.049000	0 days 00:38:44.720000	288.0	309.0	300.0	316.0	True	SOFT	6.0	True	Williams	0 days 00:37:14.354000	2021-12-04 14:22:41.134	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.790000	0 days 00:00:28.905000	0 days 00:00:28.582000	0 days 00:01:30.277000	0 days 00:00:00.089000	178.954848	192.003639	186.4113	196.353236	90.366	32.79	28.905	28.671	32.79	28.905	28.582	90.277	0.089	1056	1056	1056	1056	1056	1056
0 days 01:02:43.262000	RAI	7	0 days 00:01:29.689000	18.0	3.0			0 days 00:00:32.546000	0 days 00:00:28.727000	0 days 00:00:28.416000	0 days 01:01:46.119000	0 days 01:02:14.846000	0 days 01:02:43.262000	287.0	316.0	303.0	321.0	True	SOFT	6.0	True	Alfa Romeo Racing	0 days 01:01:13.573000	2021-12-04 14:46:40.353	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.546000	0 days 00:00:28.675000	0 days 00:00:28.354000	0 days 00:01:29.575000	0 days 00:00:00.114000	178.333477	196.353236	188.27541300000001	199.460091	89.689	32.546	28.727	28.416	32.546	28.675	28.354	89.575	0.114	1056	1056	1056	1056	1056	1056
0 days 01:01:38.425000	MAZ	9	0 days 00:01:30.979000	18.0	3.0			0 days 00:00:33.179000	0 days 00:00:29.044000	0 days 00:00:28.756000	0 days 01:00:40.625000	0 days 01:01:09.669000	0 days 01:01:38.425000	286.0	314.0	306.0	318.0	True	SOFT	5.0	True	Haas F1 Team	0 days 01:00:07.446000	2021-12-04 14:45:34.226	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:33.179000	0 days 00:00:29.044000	0 days 00:00:28.756000	0 days 00:01:30.979000	0 days 00:00:00	177.712106	195.110494	190.139526	197.595978	90.979	33.179	29.044	28.756	33.179	29.044	28.756	90.979	0.0	1056	1056	1056	1056	1056	1056
0 days 00:38:57.953000	GAS	10	0 days 00:01:28.715000	6.0	1.0			0 days 00:00:32.259000	0 days 00:00:28.372000	0 days 00:00:28.084000	0 days 00:38:01.497000	0 days 00:38:29.869000	0 days 00:38:57.953000	291.0	316.0	297.0	321.0	True	MEDIUM	6.0	True	AlphaTauri	0 days 00:37:29.238000	2021-12-04 14:22:56.018	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.259000	0 days 00:00:28.372000	0 days 00:00:27.983000	0 days 00:01:28.614000	0 days 00:00:00.101000	180.818961	196.353236	184.547187	199.460091	88.715	32.259	28.372	28.084	32.259	28.372	27.983	88.614	0.101	1056	1056	1056	1056	1056	1056
0 days 01:09:11.546000	PER	11	0 days 00:01:28.629000	16.0	3.0			0 days 00:00:32.221000	0 days 00:00:28.271000	0 days 00:00:28.137000	0 days 01:08:15.138000	0 days 01:08:43.409000	0 days 01:09:11.546000	293.0	318.0	315.0	325.0	True	SOFT	6.0	True	Red Bull Racing	0 days 01:07:42.917000	2021-12-04 14:53:09.697	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.221000	0 days 00:00:28.271000	0 days 00:00:28.077000	0 days 00:01:28.569000	0 days 00:00:00.060000	182.061703	197.595978	195.731865	201.945575	88.629	32.221	28.271	28.137	32.221	28.271	28.077	88.569	0.06	1056	1056	1056	1056	1056	1056
0 days 01:11:23.544000	ALO	14	0 days 00:01:29.418000	17.0	4.0			0 days 00:00:32.512000	0 days 00:00:28.633000	0 days 00:00:28.273000	0 days 01:10:26.638000	0 days 01:10:55.271000	0 days 01:11:23.544000	288.0	310.0	296.0	313.0	True	SOFT	4.0	True	Alpine	0 days 01:09:54.126000	2021-12-04 14:55:20.906	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.512000	0 days 00:00:28.559000	0 days 00:00:28.258000	0 days 00:01:29.329000	0 days 00:00:00.089000	178.954848	192.62501	183.925816	194.489123	89.418	32.512	28.633	28.273	32.512	28.559	28.258	89.329	0.089	1056	1056	1056	1056	1056	1056
0 days 01:03:45.879000	LEC	16	0 days 00:01:29.101000	17.0	5.0			0 days 00:00:32.326000	0 days 00:00:28.516000	0 days 00:00:28.259000	0 days 01:02:49.104000	0 days 01:03:17.620000	0 days 01:03:45.879000	293.0	316.0	297.0	319.0	True	SOFT	7.0	False	Ferrari	0 days 01:02:16.778000	2021-12-04 14:47:43.558	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.326000	0 days 00:00:28.516000	0 days 00:00:28.103000	0 days 00:01:28.945000	0 days 00:00:00.156000	182.061703	196.353236	184.547187	198.217349	89.101	32.326	28.516	28.259	32.326	28.516	28.103	88.945	0.156	1056	1056	1056	1056	1056	1056
0 days 01:15:41.127000	STR	18	0 days 00:01:30.030000	13.0	4.0			0 days 00:00:32.702000	0 days 00:00:29.004000	0 days 00:00:28.324000	0 days 01:14:43.799000	0 days 01:15:12.803000	0 days 01:15:41.127000	287.0	308.0	296.0	318.0	True	SOFT	7.0	False	Aston Martin	0 days 01:14:11.097000	2021-12-04 14:59:37.877	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.702000	0 days 00:00:29.004000	0 days 00:00:28.324000	0 days 00:01:30.030000	0 days 00:00:00	178.333477	191.382268	183.925816	197.595978	90.03	32.702	29.004	28.324	32.702	29.004	28.324	90.03	0.0	1056	1056	1056	1056	1056	1056
0 days 01:04:22.938000	TSU	22	0 days 00:01:28.641000	15.0	3.0			0 days 00:00:32.129000	0 days 00:00:28.421000	0 days 00:00:28.091000	0 days 01:03:26.426000	0 days 01:03:54.847000	0 days 01:04:22.938000	289.0	311.0	301.0	318.0	True	SOFT	5.0	True	AlphaTauri	0 days 01:02:54.297000	2021-12-04 14:48:21.077	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.129000	0 days 00:00:28.421000	0 days 00:00:28.091000	0 days 00:01:28.641000	0 days 00:00:00	179.576219	193.246381	187.032671	197.595978	88.641	32.129	28.421	28.091	32.129	28.421	28.091	88.641	0.0	1056	1056	1056	1056	1056	1056
0 days 01:10:40.042000	OCO	31	0 days 00:01:29.177000	15.0	3.0			0 days 00:00:32.378000	0 days 00:00:28.474000	0 days 00:00:28.325000	0 days 01:09:43.243000	0 days 01:10:11.717000	0 days 01:10:40.042000	292.0	310.0	300.0	320.0	True	SOFT	4.0	True	Alpine	0 days 01:09:10.865000	2021-12-04 14:54:37.645	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.378000	0 days 00:00:28.474000	0 days 00:00:28.290000	0 days 00:01:29.142000	0 days 00:00:00.035000	181.440332	192.62501	186.4113	198.83872	89.177	32.378	28.474	28.325	32.378	28.474	28.29	89.142	0.035	1056	1056	1056	1056	1056	1056
0 days 01:08:51.864000	VER	33	0 days 00:01:28.100000	16.0	3.0			0 days 00:00:32.050000	0 days 00:00:28.257000	0 days 00:00:27.793000	0 days 01:07:55.814000	0 days 01:08:24.071000	0 days 01:08:51.864000	293.0	308.0	305.0	314.0	True	SOFT	5.0	True	Red Bull Racing	0 days 01:07:23.764000	2021-12-04 14:52:50.544	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:31.982000	0 days 00:00:28.257000	0 days 00:00:27.793000	0 days 00:01:28.032000	0 days 00:00:00.068000	182.061703	191.382268	189.518155	195.110494	88.1	32.05	28.257	27.793	31.982	28.257	27.793	88.032	0.068	1056	1056	1056	1056	1056	1056
0 days 00:38:10.479000	HAM	44	0 days 00:01:28.314000	8.0	1.0			0 days 00:00:32.409000	0 days 00:00:28.091000	0 days 00:00:27.814000	0 days 00:37:14.574000	0 days 00:37:42.665000	0 days 00:38:10.479000	297.0	317.0	302.0	323.0	True	HARD	8.0	True	Mercedes	0 days 00:36:42.165000	2021-12-04 14:22:08.945	12.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.237000	0 days 00:00:28.091000	0 days 00:00:27.814000	0 days 00:01:28.142000	0 days 00:00:00.172000	184.547187	196.974607	187.654042	200.702833	88.314	32.409	28.091	27.814	32.237	28.091	27.814	88.142	0.172	1056	1056	1056	1056	1056	1056
0 days 00:55:42.161000	MSC	47	0 days 00:01:30.933000	13.0	2.0			0 days 00:00:33.211000	0 days 00:00:29.075000	0 days 00:00:28.647000	0 days 00:54:44.439000	0 days 00:55:13.514000	0 days 00:55:42.161000	284.0	312.0	300.0	315.0	True	SOFT	2.0	True	Haas F1 Team	0 days 00:54:11.228000	2021-12-04 14:39:38.008	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:33.211000	0 days 00:00:29.075000	0 days 00:00:28.647000	0 days 00:01:30.933000	0 days 00:00:00	176.469364	193.867752	186.4113	195.731865	90.933	33.211	29.075	28.647	33.211	29.075	28.647	90.933	0.0	1056	1056	1056	1056	1056	1056
0 days 01:01:12.257000	SAI	55	0 days 00:01:29.149000	14.0	4.0			0 days 00:00:32.339000	0 days 00:00:28.580000	0 days 00:00:28.230000	0 days 01:00:15.447000	0 days 01:00:44.027000	0 days 01:01:12.257000	291.0	315.0	299.0	318.0	True	SOFT	5.0	False	Ferrari	0 days 00:59:43.108000	2021-12-04 14:45:09.888	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.339000	0 days 00:00:28.573000	0 days 00:00:28.095000	0 days 00:01:29.007000	0 days 00:00:00.142000	180.818961	195.731865	185.789929	197.595978	89.149	32.339	28.58	28.23	32.339	28.573	28.095	89.007	0.142	1056	1056	1056	1056	1056	1056
0 days 00:58:59.494000	RUS	63	0 days 00:01:30.034000	11.0	2.0			0 days 00:00:32.779000	0 days 00:00:28.700000	0 days 00:00:28.555000	0 days 00:58:02.239000	0 days 00:58:30.939000	0 days 00:58:59.494000	290.0	310.0	293.0	315.0	True	SOFT	4.0	True	Williams	0 days 00:57:29.460000	2021-12-04 14:42:56.240	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.748000	0 days 00:00:28.700000	0 days 00:00:28.508000	0 days 00:01:29.956000	0 days 00:00:00.078000	180.19759	192.62501	182.061703	195.731865	90.034	32.779	28.7	28.555	32.748	28.7	28.508	89.956	0.078	1056	1056	1056	1056	1056	1056
0 days 00:54:56.975000	BOT	77	0 days 00:01:29.019000	14.0	2.0			0 days 00:00:32.383000	0 days 00:00:28.465000	0 days 00:00:28.171000	0 days 00:54:00.339000	0 days 00:54:28.804000	0 days 00:54:56.975000	291.0	314.0	296.0	319.0	True	SOFT	5.0	True	Mercedes	0 days 00:53:27.956000	2021-12-04 14:38:54.736	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.383000	0 days 00:00:28.434000	0 days 00:00:28.115000	0 days 00:01:28.932000	0 days 00:00:00.087000	180.818961	195.110494	183.925816	198.217349	89.019	32.383	28.465	28.171	32.383	28.434	28.115	88.932	0.087	1056	1056	1056	1056	1056	1056
0 days 01:03:01.585000	GIO	99	0 days 00:01:29.590000	15.0	3.0			0 days 00:00:32.632000	0 days 00:00:28.638000	0 days 00:00:28.320000	0 days 01:02:04.627000	0 days 01:02:33.265000	0 days 01:03:01.585000	289.0	317.0	303.0	322.0	True	SOFT	6.0	True	Alfa Romeo Racing	0 days 01:01:31.995000	2021-12-04 14:46:58.775	1.0		False		False	True	2021	Saudi Arabian Grand Prix	21	FP3	0 days 00:00:32.599000	0 days 00:00:28.638000	0 days 00:00:28.320000	0 days 00:01:29.557000	0 days 00:00:00.033000	179.576219	196.974607	188.27541300000001	200.08146200000002	89.59	32.632	28.638	28.32	32.599	28.638	28.32	89.557	0.033	1056	1056	1056	1056	1056	1056
0 days 00:46:13.463000	RIC	3	0 days 00:01:26.676000	13.0	2.0			0 days 00:00:17.798000	0 days 00:00:37.127000	0 days 00:00:31.751000	0 days 00:45:04.585000	0 days 00:45:41.712000	0 days 00:46:13.463000	279.0	313.0	218.0	315.0	True	MEDIUM	4.0	True	McLaren	0 days 00:44:46.787000	2021-12-10 10:01:30.434	12.0		False		False	True	2021	Abu Dhabi Grand Prix	22	FP1	0 days 00:00:17.798000	0 days 00:00:37.127000	0 days 00:00:31.686000	0 days 00:01:26.611000	0 days 00:00:00.065000	173.362509	194.489123	135.458878	195.731865	86.676	17.798	37.127	31.751	17.798	37.127	31.686	86.611	0.065	1057	1057	1057	1057	1057	1057
0 days 00:42:05.791000	NOR	4	0 days 00:01:26.123000	9.0	2.0			0 days 00:00:17.727000	0 days 00:00:36.936000	0 days 00:00:31.460000	0 days 00:40:57.395000	0 days 00:41:34.331000	0 days 00:42:05.791000	279.0	312.0	216.0	313.0	True	SOFT	2.0	True	McLaren	0 days 00:40:39.668000	2021-12-10 09:57:23.315	1.0		False		False	True	2021	Abu Dhabi Grand Prix	22	FP1	0 days 00:00:17.726000	0 days 00:00:36.936000	0 days 00:00:31.460000	0 days 00:01:26.122000	0 days 00:00:00.001000	173.362509	193.867752	134.216136	194.489123	86.123	17.727	36.936	31.46	17.726	36.936	31.46	86.122	0.001	1057	1057	1057	1057	1057	1057
0 days 00:53:39.086000	VET	5	0 days 00:01:26.007000	16.0	2.0			0 days 00:00:17.651000	0 days 00:00:36.594000	0 days 00:00:31.762000	0 days 00:52:30.730000	0 days 00:53:07.324000	0 days 00:53:39.086000	282.0	312.0	215.0	316.0	True	SOFT	5.0	True	Aston Martin	0 days 00:52:13.079000	2021-12-10 10:08:56.726	1.0		False		False	True	2021	Abu Dhabi Grand Prix	22	FP1	0 days 00:00:17.631000	0 days 00:00:36.594000	0 days 00:00:31.677000	0 days 00:01:25.902000	0 days 00:00:00.105000	175.226622	193.867752	133.594765	196.353236	86.007	17.651	36.594	31.762	17.631	36.594	31.677	85.902	0.105	1057	1057	1057	1057	1057	1057
0 days 00:47:43.069000	LAT	6	0 days 00:01:27.487000	13.0	4.0			0 days 00:00:17.875000	0 days 00:00:37.209000	0 days 00:00:32.403000	0 days 00:46:33.457000	0 days 00:47:10.666000	0 days 00:47:43.069000	281.0	307.0	215.0	312.0	True	SOFT	4.0	True	Williams	0 days 00:46:15.582000	2021-12-10 10:02:59.229	1.0		False		False	True	2021	Abu Dhabi Grand Prix	22	FP1	0 days 00:00:17.875000	0 days 00:00:37.209000	0 days 00:00:32.375000	0 days 00:01:27.459000	0 days 00:00:00.028000	174.605251	190.760897	133.594765	193.867752	87.487	17.875	37.209	32.403	17.875	37.209	32.375	87.459	0.028	1057	1057	1057	1057	1057	1057
0 days 01:04:52.693000	RAI	7	0 days 00:01:26.189000	19.0	3.0			0 days 00:00:17.689000	0 days 00:00:36.857000	0 days 00:00:31.643000	0 days 01:03:44.193000	0 days 01:04:21.050000	0 days 01:04:52.693000	281.0	316.0	214.0	319.0	True	SOFT	7.0	True	Alfa Romeo Racing	0 days 01:03:26.504000	2021-12-10 10:20:10.151	1.0		False		False	True	2021	Abu Dhabi Grand Prix	22	FP1	0 days 00:00:17.601000	0 days 00:00:36.857000	0 days 00:00:31.643000	0 days 00:01:26.101000	0 days 00:00:00.088000	174.605251	196.353236	132.973394	198.217349	86.189	17.689	36.857	31.643	17.601	36.857	31.643	86.101	0.088	1057	1057	1057	1057	1057	1057
0 days 00:47:33.905000	MAZ	9	0 days 00:01:28.305000	11.0	2.0			0 days 00:00:18.196000	0 days 00:00:37.300000	0 days 00:00:32.809000	0 days 00:46:23.796000	0 days 00:47:01.096000	0 days 00:47:33.905000	282.0	312.0	210.0	318.0	True	SOFT	4.0	True	Haas F1 Team	0 days 00:46:05.600000	2021-12-10 10:02:49.247	1.0		False		False	True	2021	Abu Dhabi Grand Prix	22	FP1	0 days 00:00:18.048000	0 days 00:00:37.300000	0 days 00:00:32.809000	0 days 00:01:28.157000	0 days 00:00:00.148000	175.226622	193.867752	130.48791	197.595978	88.305	18.196	37.3	32.809	18.048	37.3	32.809	88.157	0.148	1057	1057	1057	1057	1057	1057
0 days 00:49:24.653000	GAS	10	0 days 00:01:25.822000	14.0	2.0			0 days 00:00:17.478000	0 days 00:00:36.801000	0 days 00:00:31.543000	0 days 00:48:16.309000	0 days 00:48:53.110000	0 days 00:49:24.653000	286.0	315.0	219.0	320.0	True	SOFT	5.0	True	AlphaTauri	0 days 00:47:58.831000	2021-12-10 10:04:42.478	1.0		False		False	True	2021	Abu Dhabi Grand Prix	22	FP1	0 days 00:00:17.478000	0 days 00:00:36.669000	0 days 00:00:31.503000	0 days 00:01:25.650000	0 days 00:00:00.172000	177.712106	195.731865	136.080249	198.83872	85.822	17.478	36.801	31.543	17.478	36.669	31.503	85.65	0.172	1057	1057	1057	1057	1057	1057
0 days 01:02:28.994000	PER	11	0 days 00:01:25.363000	19.0	3.0			0 days 00:00:17.696000	0 days 00:00:36.683000	0 days 00:00:30.984000	0 days 01:01:21.327000	0 days 01:01:58.010000	0 days 01:02:28.994000	280.0	310.0	218.0	317.0	True	SOFT	9.0	False	Red Bull Racing	0 days 01:01:03.631000	2021-12-10 10:17:47.278	1.0		False		False	True	2021	Abu Dhabi Grand Prix	22	FP1	0 days 00:00:17.628000	0 days 00:00:36.683000	0 days 00:00:30.984000	0 days 00:01:25.295000	0 days 00:00:00.068000	173.98388	192.62501	135.458878	196.974607	85.363	17.696	36.683	30.984	17.628	36.683	30.984	85.295	0.068	1057	1057	1057	1057	1057	1057
0 days 00:57:01.906000	ALO	14	0 days 00:01:25.625000	17.0	3.0			0 days 00:00:17.612000	0 days 00:00:37.022000	0 days 00:00:30.991000	0 days 00:55:53.893000	0 days 00:56:30.915000	0 days 00:57:01.906000	279.0	307.0	218.0	313.0	True	SOFT	7.0	True	Alpine	0 days 00:55:36.281000	2021-12-10 10:12:19.928	1.0		False		False	True	2021	Abu Dhabi Grand Prix	22	FP1	0 days 00:00:17.524000	0 days 00:00:36.954000	0 days 00:00:30.991000	0 days 00:01:25.469000	0 days 00:00:00.156000	173.362509	190.760897	135.458878	194.489123	85.625	17.612	37.022	30.991	17.524	36.954	30.991	85.469	0.156	1057	1057	1057	1057	1057	1057
0 days 00:58:47.197000	LEC	16	0 days 00:01:25.846000	12.0	3.0			0 days 00:00:17.663000	0 days 00:00:36.802000	0 days 00:00:31.381000	0 days 00:57:39.014000	0 days 00:58:15.816000	0 days 00:58:47.197000	281.0	311.0	218.0	314.0	True	SOFT	5.0	True	Ferrari	0 days 00:57:21.351000	2021-12-10 10:14:04.998	1.0		False		False	True	2021	Abu Dhabi Grand Prix	22	FP1	0 days 00:00:17.663000	0 days 00:00:36.802000	0 days 00:00:31.381000	0 days 00:01:25.846000	0 days 00:00:00	174.605251	193.246381	135.458878	195.110494	85.846	17.663	36.802	31.381	17.663	36.802	31.381	85.846	0.0	1057	1057	1057	1057	1057	1057
0 days 00:36:13.768000	STR	18	0 days 00:01:26.608000	11.0	1.0			0 days 00:00:17.795000	0 days 00:00:36.956000	0 days 00:00:31.857000	0 days 00:35:04.955000	0 days 00:35:41.911000	0 days 00:36:13.768000	284.0	313.0	219.0	315.0	True	SOFT	11.0	True	Aston Martin	0 days 00:34:47.160000	2021-12-10 09:51:30.807	1.0		False		False	True	2021	Abu Dhabi Grand Prix	22	FP1	0 days 00:00:17.795000	0 days 00:00:36.874000	0 days 00:00:31.857000	0 days 00:01:26.526000	0 days 00:00:00.082000	176.469364	194.489123	136.080249	195.731865	86.608	17.795	36.956	31.857	17.795	36.874	31.857	86.526	0.082	1057	1057	1057	1057	1057	1057
0 days 00:56:44.784000	TSU	22	0 days 00:01:25.378000	13.0	3.0			0 days 00:00:17.581000			0 days 00:55:37.010000			282.0		218.0	319.0	True	SOFT	5.0	True	AlphaTauri	0 days 00:55:19.406000	2021-12-10 10:12:03.053	1.0		False		False	False	2021	Abu Dhabi Grand Prix	22	FP1	0 days 00:00:17.581000	0 days 00:00:36.854000	0 days 00:00:31.595000	0 days 00:01:26.030000	-1 days +23:59:59.348000	175.226622		135.458878	198.217349	85.378	17.581			17.581	36.854	31.595	86.03	-0.652	1057	1057	1057	1057	1057	1057
